user_id,name,age,gender,city,country,credit_card,full_address,user_source_type,user_status
1246,b'gAAAAABlumZ1dy3KJw3kFkiCp2ph8vXO2vTtB1xwp4YPI5TnvcG6bDsxCooqrwQQDPujMY2PCgXmotDbAGLfXq3iw5SiHNuVoA==',70,F,North Claire,Finland,b'gAAAAABlumZ2w2ErbSUCxKZsj-oUAK6x6D7wId_T1TkC1vG7XCUDG47R13uWvBGX0L7jLy8pbTLHhvLH65hzy4q95_ZmWfzOhNfmIhzBD4McWjlzcFDeJDI=',b'gAAAAABlumZ26614RdXtdLPVlVaT-YfHNyagSv-0PZyKFb_Q1f9Ww1vo5JrA_oqCr7dLoVQzApGsFOcmdCXIwxfnPCZelBUJEouukIQbFDUPOEFHlUkbqNZDa8Ft0u1xAAJaQAVjW71T4Wv8zUHYnUVIPE567X8Mgw==',Monthly,Churned
1220,b'gAAAAABlumZ1yQkNeEjzaV7JcFYrJkjLlx7TD7A0XrqwT_rRB--OsAOL8yVLhehVuw5Jq1W0Ya4hTC1yJqUGojJIaLp71N9MWg==',62,F,Birdchester,Turkey,b'gAAAAABlumZ2jI_uBTXDKSi3PqFVjW_uLfHoB1zKbHOtBjGxkEK-BRnbkOvzgQmeZA8zsqQNBWxoKbgDI5d2RGujv5OhotOai_thgaPSYV26gMdX53kB1OY=',b'gAAAAABlumZ27tm91cCqEQ4d7x0knAj2McyJnC6-dUrDPaLRAhmOhHZ8WPpjmV7TvTHekWabN8K-g_rwPbOWx2oJPl6pfaYPWINc0PUlEVDxaWpDVyho1IPCjvNnsaZaXdJnxcx6Nqod',Monthly,Active
66,b'gAAAAABlumZ1Vt28HqSKKda3XQHIyEFKmiyWxPQp_EmPWEA5NkU4aQygOHWdBLohTOlJ0xHymkuq8RuUjvOtFA0dAg_cEvsCYQ==',64,F,Davisfort,Iran,b'gAAAAABlumZ20RLy7qfzS2PiX8VcaVdSTAPTPZ0upKEZNIb-9aPOYtl7L4CcR0rjd9WO93qjRlcHDhkxRhjPGe193nOsTgTkktGLY1grIiqAsKZh9PaoCF8=',b'gAAAAABlumZ23Mw4Kuiyfhh0TKF6NrSfyaGE_ONBeODvaIX3k_Dnldb3AAjVw49RcgZuPO0UFeeOyEht6AwNWSS9yc3BGNiMbT5gZ74xuGykGMfxXUt8GjQr7GYWN17VC8jc7JKgqF12t-CgPZCACPjalaYrNQlgWw==',Yearly,Churned
82,b'gAAAAABlumZ185hI9hExRyeqeRrbGIeX3SjFH4YwQFquTAc2RnYKtoqLGFWZhSyzBywT1Wo2cH7Cv0HnCoUXc-vhUoSJLHmC-Q==',68,F,Stricklandfort,Hungary,b'gAAAAABlumZ2cRGp2rL1NaITDKZbqPhCoBkbqaEarKbjjnX4kJO7VAi4iDgD5RMMPLAQBSX0VIKnrI22QpP5Ko-Ws3Gf8tiev4Ypr5n1XeLryyWPhlbegZ4=',b'gAAAAABlumZ2FZULJvrUa_blTCMCgABVNd52KQ3niAcRo9TlNTVTf6gIpEOoAUQ1ZRirNVq5W7lQM1YWCn2QXeiJJ_5n-g-CJqAfMrObCwD6zYAZ_YepOfyzGWIyrmR334MQMxYAdZHFEnkL7OAZHE0lu8xrA8NaRA==',Yearly,Active
957,b'gAAAAABlumZ1fek-ckF_A48cikgaZ08TyymjUoDNfSCrBjcuurLMtI_ivRk8FNb280u7lsBOOHqZK9GUvd1s9jw6F4GA2IXlthiFGlBR0Qt_4arftEvPUDE=',68,M,Port Kristenhaven,Qatar,b'gAAAAABlumZ24ebL3XD0p2XpE8VXyNLm9_2Kp42EgVUEkT1w9dQ4KPFhj2zN_UA7sxWPQnIIXum3NkWwVC2IwE8bwM4W2k0IZdBUD0YzZOk9Vfan6U7bg9s=',b'gAAAAABlumZ2KzHgYz62kK9fZRRRfihg53hwRoCueLtLxQJKq58EECr7DFtdMzAIShs-QDGEvZUSsQasQUusEkR24LGgBvcItY8-hO1CKLnbN-dJ7-vPbfsuTUKa0OGM_ZAs4r-yBCDS',Yearly,Active
1230,b'gAAAAABlumZ1oN8CP0VV9NSQpQY1BUxty3rIy2IgMuPJEyMXlHhjW1K2Mbe7HaBkkgC1LYXLo9mg42Qo5m5tG5v2bLNC4EEQhQ==',20,M,Lindsayville,Uganda,b'gAAAAABlumZ2T2Vi5hU0KO0mfEwo9jUG0r4N97pQZlCi63VrQqSpqAy8hiAMsj52hk6kgbhqksdP9FI7NauA46lkU7ZUp_CJ0jZz9FA_okY-4JfDg4p6fuU=',b'gAAAAABlumZ2yC_W2dEwNm6YhB29LWLDw8tIb5jYIQkc8Pm5LOud8R72URiJpzU34WdLLWoZ92ZvOYsJNGx1R0dkcH8sTf65kXYaEbdzuiiTClordz44WBHKI0KaRuz6e7AbafKg9BJH',Yearly,Active
158,b'gAAAAABlumZ1dn7CwUrjLPZozD4CKCCXnWSZX8r5EXjCGUYwzYPMFLTGPVNlzxsLk9BtdQff3ONjgFQQKk-94Ub04eSznywIiPXY4-gnUdlCpzR8VP7aKT8=',26,M,Brenthaven,Saint Helena,b'gAAAAABlumZ2rgd15tEQWetzihJrQ4EPy6qhWu9O0f9agUiibmVxR_PYAX-q5sO1FqxHcULRFFU16ue9qdEnU12OCqMCwcR0kR12Sh_Oag1vZkT8_PnB9T8=',b'gAAAAABlumZ2SxhzxZoDPiJJlo6DRokN8ZAYv7DaZNvVpVpCN544KvXOAa4LNPeCGJ9kkvghSOnbSOUPQEmQnFLE5EWS2MF8TuigjXDSXlbs_wxQNQQUGKLMjV8rcfzaDq85nl2a-mWB',Yearly,Churned
709,b'gAAAAABlumZ1xYeCXXmSqLpbbQ3on5YF1XpsotfXh9mnTvZpVT1GYzwFX4Iv2009hYjiUFPaFFz-AWy4qJ3gwtWm6JTo4nZSkg==',41,M,Josestad,Chile,b'gAAAAABlumZ2vlzM1eeiUt_EFu_gCT7_JtqTtjzNy6vXlUL0jLf98Ctc-hkHI0xfWhZUclq8ndjOgXNiw8rc1LTkBiCtOPlTA1FpW_Jy7KzZe4KPFvr8cGI=',b'gAAAAABlumZ2ifDEwRMF5cFzxweGyLgO9eR4b9SdsHtQD6N72mfIApte3KpDUc5dIIHwy1lHFivwxeSDjHa2oj8omy8s5TBJKvOfvfJho14Uom1fvSnuN1b6U0eB-H4AJVaEJ2Yq8v_v',Yearly,Churned
1135,b'gAAAAABlumZ184aSNDvw_I6dUntvEFRGLwZ4OcOFL2913uxYG6E-ySDD-X_4Ac7T-Hr4jp0l_9BsFYaAquJDxaUMI8nY3qfGCg==',54,M,Rojasshire,Nicaragua,b'gAAAAABlumZ2Ou0ZaSXpD00Nr5uFA-RWZxNaHSXh-U0eCJjsudeyRudVpSDXSE99FqOc3seyWC4zdq1Se-zyQMqeEVYHfFKZTXXvOr5U-kjuX6b_CNv7TKo=',b'gAAAAABlumZ2IlTSHutg8WVDDc0J-f1KTBiVRd377OQBwKWfq-MO-30fHwbGuNnjRvpv2cU7PIcmyQ1s_IVdK-3IQyz0hKtZvImFniufBA08XWbEpU7IOhPl2NfCqyiDHidDztL9_hD-xxQKqXQjuk415CkBqXwFCg==',Rarely,Active
498,b'gAAAAABlumZ1tRof-pSEBAKA4TaEeztlmove_uMwIFip3-pAWQQT0lY4MUQRvZUJx0qaGyzbg1Bs64-OIhLlAjtm9lrt7wld8A==',27,F,South Lindsey,Burkina Faso,b'gAAAAABlumZ2RFpnXYU6YUhllwNk3g18JcD08GWvsqC8YUVYLPCxOj_vupDcXqANqyqF58vAoMwsmX1CIz1V3Ectw-TbZWRlhCegvQFhwCBaKqqz41usAHg=',b'gAAAAABlumZ2FNDH8A7OKVrmx0f62JAPCcR7YZQAuW6p2owVgwiVXWoLqsH0sna0YqgRP6TbL44-WvuatEc0T3HDFXkANf9PNDlhWCAeTJbv7ymI7Zd785oj1J-x5iiD4xLc47uu6fwv',Monthly,Churned
919,b'gAAAAABlumZ1FimYLT1G-X0lGXCZL4a5d9zdXl3ioT5sJ0W6XbKU4hKQcac32KmEryNszZCY271UaZcvKwjIVTrXyZkqLUgt_w==',37,F,South Elizabethfurt,Aruba,b'gAAAAABlumZ2ScU7efTUgCO1ZdV6GwkdUXP731J-Q7E1bAVT0HDvo3FVijgRndyZFyxeXIeSRxBGqdgVGGLvQDxqoau1-4Ravc5zCpX07t_Kk_XG62Smiuo=',b'gAAAAABlumZ2Y_WUyx9l8yX4MHZu8-Cit_W1M5gYOesq06YnFQ6l8sljt0fC_uS9l4BfCWcnbZLCOsC8yB4VFH8-ohccCel_SSbD8r1mep6rzjxIpypk2FcY6Xxamwpct9y4MzOhtKan',Yearly,Churned
1166,b'gAAAAABlumZ1Qjmc9-s8CPj4A0PUefD8SXOchEvzMCzofsbYdlOjw9M4iqdNlsQfWeOfLVXaftzltu7jqsKj013-ERyi_-oEAA==',78,M,Sandrahaven,Ethiopia,b'gAAAAABlumZ2fDZd2pyiqPL7VhKtaTqAq7AuX3rOGUdTLokBKnJbLj-JfD6DFgR-D5bC9AR677eS0c15zvrpLK8ahvdJcye1a6omM35gpYguiOdP7StyP6M=',b'gAAAAABlumZ2CaMNe5V3-T32dHF4I6byg7gRn2mqbcNmJXrgBtmdSKJL1k663HeRl9TfIX3zPTwnqou_awqqqVPGIaHaaqkdce3MNke0rgwmLsZ4uN8K-g3OnNOpQezC-RK2zS71XsIv',Yearly,Active
892,b'gAAAAABlumZ1-4jSX6r6Pf9dBOvZgY2JfgOZ2waKWbdfamhNy2dQujp2moVey7mk6oBmT6CM7A3a5dt7cLJRnurMAoKwAc2Yuw==',19,M,Griffintown,Costa Rica,b'gAAAAABlumZ2c24gQvs6HJG1cNtMyCBcCM1EoXL8VpkWEoWPd0g4LBdOP4zsJ6lBq50cBlLfjRMWR17uaRrGiG9O4zs5n4o3diCRm2-ezIdhp79hRS2KWuM=',b'gAAAAABlumZ2VmfPyM6ToekDkAs62otDEbAtNHNCDJ4hKs6Zrh5kLU4sFLMZVuL2TmUFkHX2ifK2Q3YXK2T7sBcgfovoe4vFztASaT75YvKJllPO7a5YDz4DZGSdHt5X7MpamnzgkR8lS3y7dbntEiC3wjy-B8n8kg==',Monthly,Active
746,b'gAAAAABlumZ1B6h6Q1pNV4P300Zg8bXXnESqklpvKVZ2jUtuYGuEebvcxQr1razqqUlCT6wPZ3UesE5k66nuuNskGZQkoRklFA==',42,F,Kylehaven,Czech Republic,b'gAAAAABlumZ2W7n29s-BifA4Ol9eI784Xe5Fg57o1ZoKEi0VEBjiqJ7JNmAKjWDXUIopZW59k9Prh--sP1AZ7RtdXcf6QHMyB7-tWNcinJY30ATFLnnsNsE=',b'gAAAAABlumZ24n8zPXWPBVLOwYs8sIN6MSsDA3R7tmQv3gpoR07aYzOFUDxsNVC4zeKCNP2d8LCRdmNPNdIjofq9aIuUJR0UrzNoTBp7OEF9Ae7lsEa8I_ncKgt7LCwBLKRQtXSl04l26lyM-xHs-z_ndAtRWc1pKg==',Monthly,Churned
921,b'gAAAAABlumZ18VaSQRiK0f7a0ceNAsCynlgV_8nUY7-1WJyLvwwqhjn9VoHJVdPmKh8RYMNK9rRQc09c5U7tXGq15lESYfYN-A==',66,M,Leefort,Bahrain,b'gAAAAABlumZ2ROPjxLH1Yn0M4XkWIT5q13DYd66sXAePYUELZ_DMBQcbm4LXoLYt12xif22HdaVVBvAbdLg5xqZqKHN-oFPCOf_x5Fm9sHrU59vKbpumhtM=',b'gAAAAABlumZ2Bf8-zMExN9Yrkf_j8wR_QPADWsDZiFQx3flXYagiMXoBdC0eBl92vCXF2JJbnrnbGSf72F26xYBb1in7FdvyTqFXpLTvNjodV06HmfV56CDvuD8ZRgla0l8QG5FIztW5',Yearly,Active
768,b'gAAAAABlumZ1oMOpZr4SZkaBM_ffrFdJQODhyTdLFHJYQ5n9nIy3nvl_Yh2nM-B_O8vOCe-uMPTJFQfc2afl6X-mZD_izlVH0Q==',57,M,Lindseyborough,Honduras,b'gAAAAABlumZ2ZHFGX8DLCHhh7hYpIQhay6xdC4lXluBbAjoUBd8bi8HPBUQ-rBYjZ1F5K6hxpPQVAzPjbtIZ1x97xv3x-67iTCNkw7xnrSop4pSwNv6wQzo=',b'gAAAAABlumZ2GxlPw4XczMX0KCXgdOYaSVx_NMyM3Z0OnauJEpwwfxIC8Hdluv1a_Khx5fk4U9ltKnEVMLjLyMwpDj62FDub7W0F8bGVASD2h5R3q0UK3Ur81peTMiWS-7Md-jLTWSIo',Yearly,Active
24,b'gAAAAABlumZ11MmA8TLR1YtxdeVQd-xcEcOaGpLCT0lr3_X_Vkz6G1FTLQLntFjYElPCbvPmNsRGFqUA-frourdoSA_HdQvkdg==',24,M,East Carla,Palestinian Territory,b'gAAAAABlumZ2vSHGw-a-Qb-6TB5Lq_OKWytmIAaz-Y2tPZKyHi3PFlEfPf81-tWSZFjrBgYeVzUGkg6pdLXXKsJXy0U4HkPS3e6RaCYXhrIA65B7RUcbMuk=',b'gAAAAABlumZ27hH3nhLlRwNH0frQ7kj3L0xEXes_PUoEvL3Z14vY7WWSaMckW9-LTVCQj5-ekMTLFnj6oprdNbB5nLFejxjMhBvFetqKNPtVxWtvwwb2_ooY7fIevmShtCs-0u8F9SxjXfwQ0Wo95DiW2ral-N7V7g==',Yearly,Churned
499,b'gAAAAABlumZ1olumWfK2X6iVH1sCUgDP8HJEUbYtIXKLId_0ON0l8pwsYAo51wj7BEzlUh6JM0UhNU5WSkGFWemd38YVHaHoyKGYaF03eCwCm4CsASiFdH0=',26,M,Nathanberg,Tajikistan,b'gAAAAABlumZ2uSe95Wfv4LlW8AdJxVD5szyihcIH4uMq-QgRnUekh_nVR1ZZrv6vzp1uSUR5ewrzAFyS42Uql3qPSTtZLzq2P9nGaQqAOdHTJ1WbxRv1Hqs=',b'gAAAAABlumZ2wY0bojiepcwPhmuS8uyWOM65yCwltniHwK6gc4DjjAwWnlQUl1-9j6nUPfIV2_CF6pqULKo4Pv7a-_-HnrnujZfoXH9JIf1uyMVFUya5OwcUsHDlYkyMNGp-0_Yiq48H8oBgrKQrafklxuecAyTmVw==',Yearly,Churned
1072,b'gAAAAABlumZ1xY9E_Tcak7NvQ5RCDLGYpVyslsrnGybLpaUEmo8Bw64NUQurklWpSqWNIy7Ww5kJ8ggsW7SdN4tHmmatu1sc5w==',30,M,West Samantha,Djibouti,b'gAAAAABlumZ2YQ_6rIga1HoNeB8M2ygzTn3xMi2VGXnC3odirUpzxNuZO-cIrvq0JFcgbEs4R1xXVqwyuH5dQOnnMz0qz3t56wQgAIGUh-7SoDYe58iaM4U=',b'gAAAAABlumZ2ePBkXAJ-yCOrgcE6WJhjbLh02ecUHLtu94t0WnPSNp6bf2ljw6DyVP8avUZGWHrwMtGeF61NPxUD5uqtJ62ne1lnaDZ6zaWPxJbpjbog23GL1A5JN-HUvgCXlYn0kEHI',Yearly,Churned
1181,b'gAAAAABlumZ1_G3wzi2a5VptUD-WBl_-YvwlJ_QnJwqPax5mVu1hU2vuAPW4wtQRSGj96pjb2OZQsP9DTM-VH18CvIE_PJO4lw==',41,M,Victoriaville,Costa Rica,b'gAAAAABlumZ232irlUaOKBWzVi5hB-FywQVN3r9L0XEwY2U7xY5Kd0VO1yelsN2J0fGxaAd3gAK0sHevrugF88ORfgqqTtsZA-CVLnIHEUGi386SCrT-tsQ=',b'gAAAAABlumZ2sXmA71VUXXKG1KLSMsQkkO4HdSKPaaleZk9k5ZYWO7QJfsacQNHlUPBhcogCGNGGOV7zXF62EYzM6n8OV4czqHVIc8ts3y2YYbR_yjVIvGe_lhRVjbK8jLoPPERCzKAk',Yearly,Active
978,b'gAAAAABlumZ1YpcaFM9sJ3h7I4VnEWdZYGqK5mNb6o421u3y32x6l79h2Zucb0TZkGEikdLURa0fY2Hks8TG8hNq_yI3HjPn6g==',40,F,Hernandezburgh,Poland,b'gAAAAABlumZ2XQw58_LR5rQge_j_DbNi3a4eshavNRkM2E2qs3Cp8SEMNPU8tLEFpdu6wZu-npzDtN82npQtLxV7PVVdEhF0lIRmJP7SEsHZDrv-KK4VlSs=',b'gAAAAABlumZ213O_6ZFXT_EFW8fgzcg851UqEdg0vRP0crfJpptLOE0Qd9b17Nz4bq8sOjdJ6k_OFTnX4SVMY6piq-nKs6LRQs99VcFKEcbVPJ_4BrScfh4h3XcuaS5qTmsDE50Kdml2',Rarely,Churned
59,b'gAAAAABlumZ1YdaOfZaJscONlw6XP1WAIGOF37xdj2g_Eo-qiQmjK1fq1x3XeNIQtDRLucNTIUs4n4BFdUzSXbTsMwiawZyULfmpBWbMa3MD_Y-LfUD3VYY=',20,M,Phamland,Austria,b'gAAAAABlumZ2wKrc1cpf1edQIV-irqeOY2waWOf1ZTiFNDnU835Qpui0LQjZR2VqN1zvOls_Y5IAmffsXnKUqU5nYTbvN6N2XC-oM5uiH5PetjuGo14YKRo=',b'gAAAAABlumZ2MGkjg_Ai6FySYDRChZvCT6H2SB7TiSCBNukp-bcBVLpyNn9u7K5u9MDm9qBkli8Zvgc5yLoGxdUT_Z0GE5GblVRF6Qj2oVy7YGnPnXXRefzuJd3lPJ1tI-96SEpOLDv99C793VU_R_e4K3lHADPOBg==',Monthly,Active
155,b'gAAAAABlumZ1un4P87-uyABOsfCy7yIdcaqifb692mOfjQkNKfd_kymTJU8lqTFM_adWKRjXds0YrAdoB9lA8kb46IavZmGJwG2qZIaDO6ytE9rqNbaCHYY=',100,F,Lake Ericaberg,Bermuda,b'gAAAAABlumZ2PyYvF5P8HvojhxGtFWo63ABPjKvMKZ8Zf1GJrz5hKaBA2_ZtxmF352NsN0ojwe4cSZpQ9vX9Uaw4pmcapVmUvmGuCqrUhcUNbjAOGUmS6Kw=',b'gAAAAABlumZ2XsE5ok0lMNXYLuXN3zpzl2XrA1yt5TgCTtytuIDSib-dOxvEYbtzqmMDlQ1UmNc6RLTQpJY2oPnQcyFqbueepH9SaBbY8rkZAx0kuhd5J1E10LtJoXrsGoJr5XxbmqJ08GFcuIkPh1HwG_GUrfpRlA==',Monthly,Churned
885,b'gAAAAABlumZ193Mh_4Z-69ExY9P5NIfnwTzL8bprYQDHHS16az5GGrH2cMIaRhNmB9ObQPb23PiS-KA97WV_pk3BLK9mdR_jFg==',27,M,Amandatown,Zimbabwe,b'gAAAAABlumZ2jTV7On5WTIOFTtFYEHHbSQx5DMcT1xvFtnVwsfPrk2Ucuztq86tnkZpJM28VDYEpej5tpYBXGPG2jgtnUmF5R6hzyVcM6imjjO9FtllnEP8=',b'gAAAAABlumZ2DGr265kIhBx1saueoG-crMNWWdafHPbeGlz310FT7JZBQJMIgzgARHILPlOtkMztHPZ_QW7P4ETdQl_uHH0ZXLjwc5jXLPRknmpKcapikMDyDu5zDkd8IexpOmSTUuxUYVRNPSFJxVrEIeXnXP7XNQ==',Yearly,Active
502,b'gAAAAABlumZ10UI47C9oMLlnJJuXaFewtW9Yxihi7DAzdR3CS0FZy2gVl-wmw5YsFcqnzWAxEaVOmU8vjw8nCwucJXc2qILiVw==',57,F,Maxwellburgh,Israel,b'gAAAAABlumZ2ygIJA-Ce5nPGk-IfpqPLHdMUxrFRwu-Tr_u-OdU4WEjyx1vCwYDOGA_WZEn2GItkjSHAB4swhUVlW-BJluJ3IX5S-DB7qr77tQXkcl4s9Fo=',b'gAAAAABlumZ2qy_XRLbBgHipKLvajBbKBYko6mVC8nnsdlu4S3CqZ0eaBh_nr6ggKZaz_ccA-yoyU9k2mUZ5tu1lw-h3xW7HEchr1uI3twA5GZjKgOO86dofXaVEBM7nJCmC8VyOaldJ',Yearly,Churned
491,b'gAAAAABlumZ1SEvJfz6oqTTyCRgWrx-BC5MrQ50oXvhclguc72apvFILdOBAsL9uXyPLExzi6jE-uKSfjq1kbks8lmBjtr6GqA==',42,M,West Todd,Montserrat,b'gAAAAABlumZ2cPOJsYBzyCOwHkLvHlNDbokdt7rLio-6AYalOAAuVty_c7Qkq_zMF7Cr5R9Xdw3A8NLVo0bVmgFlSTI5C3whBkXk-C9CtvyHOoKVeD27BhE=',b'gAAAAABlumZ2J2dTFCY-uHZuyJaPR8C3tiAOIFpBavEWmFTYzpk0tNNML9-16q2vtUBQgTbljJ97cxtSebZ4rSotYIhlKRH7BNla-GmprrU118S1VZ3f5nWW0Uuj81InIb4l8Fu8UkMW',Yearly,Churned
930,b'gAAAAABlumZ1OmalhoKMAMwaaEyCn7ROySF6qLYwOE1SWD0nzSayLGwt8PQGesbQ3xGyoWyuRukyDqHFuGXXhIqq7wAoP6pE7Q==',54,M,North Suzanne,Maldives,b'gAAAAABlumZ2uRKqre9UV8uVCPDXJvXgP42mzLVnIdUDlaBNLAHN5O7CF3KbL4lNijPrCjjS7vOwOGgUfVnHmrU2wMf6e0YP0H022HIZw-Dse4BXjrStrhk=',b'gAAAAABlumZ2fRMTrWK4vNHzL5K3jiAnaBGValXcFoWdRHlDS4Frw2_JGDWEjBYdOEwIvxtQcPFitvGQrRqjrRLggWIkcC_t_DQb4iRS1FjxJgl14CKfrha5jIZCq3aLFihN8gF2bgYVWr--wITFK65ubWFUL9L_xg==',Yearly,Churned
968,b'gAAAAABlumZ15StNimhiPCB--Pv2C-WlvHTUYvYAYS8T77OCR6HBXh7EGkK7PbjTr5u7KCBRTqiQaMN6C_8rbjBd8EkYy7M8dA==',37,M,Cruzstad,Venezuela,b'gAAAAABlumZ2aqMaFm1qLrv-FzawkicaGMunrjHZ2_wfrpT2ie44TXWzNQC6_wEvmK9JanmIZWHB6sPi8VuO2991H-ZBsaFqOG9FyRfBNPnbanpEoyh1y_k=',b'gAAAAABlumZ2PC6BLEHOik8mZKNYxD8Rr_3ycTWK7PHlObcvtmBxcf6MnMtH8krHLZOSYnhFc_p3av2Mfp6x2ivkgo05Ec5KE80p_-TdUapj4NBBM2HSNX10r6XV2BJKBJ-bNqLnO1MQ',Yearly,Churned
937,b'gAAAAABlumZ1_UJ1G_jBnCXGs-M7zQ7uS258mBhJzxcNPBA00Joq716XFj28EDvfDx8Zv27WNnJaD6a2q-Wt5CRHwYwjwBG-hOzQjN2dr26li2UkXFLb1EQ=',45,F,Annaland,Portugal,b'gAAAAABlumZ230VvRXMtH-qFUkbXcI2qHF7FHCZa52hdyILU58XX4_aTXMUUBCoPp_bkSjNQmjVzck7yXB_Jf5GEOVUK9J3lSQslSQwWX3FWYvSRk-JaOws=',b'gAAAAABlumZ2l0326pPGWaP1ZAFEdoRDbsSbwcHvvjNI47HAC1EJ-ohX5pyDjem8ouPJFnctKbcl0xGzL7SV_-WQgqz3QTuYd63ZgumthWCFxFFGcaCzl8wRE-gJUShb479SFLzLVRgm',Rarely,Churned
850,b'gAAAAABlumZ1WatLzuzW1WVAgozxjUieClrrE4Wiyt-4Te2RzPBCYmwYQAVe4VP6ALvA6Z_M1kuxCFn9zClrS41k85psCHAmjA==',41,F,West Ravenland,Kazakhstan,b'gAAAAABlumZ25x4vmhfjc6AjjvaBHRSxyUDbXXht_iQBECfrKobrDvKSjsTnI3smD3XR_QZgwHlbd4UUEHb6BZ6tUlTB_eJfa0PKZRoXy8o2_3KVLV_0Rrc=',b'gAAAAABlumZ2LWvhbHVYNZpvTOnWa4BMi0s3yPsFV-zLDTCs2uTxlSIg5FgVIBiVYm6_kKE3G3xfoN2Lcc7t0ADwpfCp4nKTgW7dlPNsMWtJIIuWBZVXVedvuCl-gxR1XtnK7VFnf3Id',Yearly,Churned
951,b'gAAAAABlumZ1C0CqgIfcemM1hkCAZw8KgTtJm5pRhONKx36f8kYF7C26T324SMpQKcvNKwROY0SJrUTNyMEyvZs3X0iaCZArGw==',39,M,Lake Jeffreytown,Grenada,b'gAAAAABlumZ2wyzEIbBN9TlpguuRwaDARpWpKP7WEQ-xisfVM3gPB5pCSZwScgx0dG4tHnD6MQUMpI159OIdBtOxQHlKpVjeX1BPJIvhaRLh4BZDGNZiheM=',b'gAAAAABlumZ2lphtSJpb-ciNOYGwGbblD2ephZy_-jeYb1IUkVraqRnWhaAfJbq4hIk3M5EGBBqS0O7PP3-eHCH_92rcdQiSc1QpszXJvfyu-ghA01DFU8qL9FzgxX5UTwVNAZx2pedX',Monthly,Churned
422,b'gAAAAABlumZ1QmlYIisrKtwWTGwqPfsK9jSiEAT0PcTYxysdJvQNWjvxeu87uHljGy-1Y1qTH6qfiCDFsFB-Qc-uxrndQ6aFIGpyr_IovDQsVnj_--Wvh8o=',24,M,Lake Brianfort,Ethiopia,b'gAAAAABlumZ2Lyb3wV7Uvtrb43-8AOOcj7VIag5hztfpy2i38-8ERty7IBuAnP8dXFm-F-VYTQ1PXsXCGAVLjBvbImDy9MiKVZ60r4bKgl9CCygnN6XC2Wk=',b'gAAAAABlumZ2eyH694bRp-puby9AmABNWQY_KIjWH1jKxEQq96vVk1Fs19Vp3e9va0ip9yjTOMu4H5Lzp27mczxO4k2xPs0tBNbpxS7rPNbuvqlm1uXywBMTWkvzcCNGfBmJq1V9lAn-',Yearly,Churned
1044,b'gAAAAABlumZ1uVzk0iRNSwYx9oZXFbyTCUCz22hlc7jUNb1YNUWNwNAiGTBFJL9SQ9A4fOueORUBXSlT9JOmnYSBYJxOMXo1Uw==',62,M,Sethchester,Anguilla,b'gAAAAABlumZ2Gw5vfT_D_e0QpQ9hNwPE72d3oMifg_sHYFBr9Eo0cysaV-tFrUQHykVln5Inahc11eIgNi1oYPhRP13zRP0b4VxYwK1aMuSzU9K6YQYvOtQ=',b'gAAAAABlumZ2sAJ2agIaeRSkMRXIS3xgvIg-akJpX4voSTqGvBv96F6NPCYyQP-pEBpht1p_XjC5wH0-3QxLa8jfD6tspbsKLBiAkAdenh18iNo4VZNy12Wi0dRcSbuQ5KykZYbbYpQqDN6cCyPVrrCEpI2Sw7cRKQ==',Yearly,Active
1202,b'gAAAAABlumZ1TyOxHFzwof6XqomaQFDSYh-fTFMw-OUbv_um1AMk4K6JlC8KTkZ-x24q0kIH9fEHWydInsvx7-OBa7bkw3xFKw==',51,F,Annborough,Sudan,b'gAAAAABlumZ2qle6SwSWZzPJYyKDq3YT07JbKUfsH9_VrOQA-3jqRVWIdKiksLXEWdodtDDnXfmUNpunoCAz-SNbdpFRXT3gfw_IcVt3krJyZ_M3fcL6ctA=',b'gAAAAABlumZ2dNLJJrfKySofo9Ik9Qk8hQKik5cyu1HW_VK-5vo6Fv26PHH426vNcguLyNs8wNMxBW_-1QT44-5KY1EDVVnUWVqBLyEUR9nI9iJBMMJHuKQ_JIrDGnQVRr_T12iHrfEijCl28aJKrux4bQXCVfbX5w==',Yearly,Churned
507,b'gAAAAABlumZ1keQdImuV8gCi3E7fttc1Ebfo_o2QJx3DgTHuSFZHpKaoEJWFchsOU7nVr_zaLL67aLahlzBVEK-x6o_l5rYLhg==',56,F,New Bruceborough,Jersey,b'gAAAAABlumZ2tNwXzdCv0b_G3-5iFdQVvi_q8SUPZBNvU9zd6qGLPl0DHDWJsyA4lbZbU9M3m9ZVQrTFgVFkhr7JeLIzP3TPHuZfF6jYeNoHQY4lp-cwWoY=',b'gAAAAABlumZ2lnp0-2B4g9dQrMOEJy7JZs7KZcBYKCXivdnNyJj7mXq-mfmIGjiPDp3a65xb1v2NNA_GxRFATKPYCEGJfNY09P2WnuTDfEdjarXHs4QbFQSuw1gcV25qqMUQle91UJRdYFnBIlwOm-0H9PBNJhBXbA==',Yearly,Active
